insider_name,title,type,security,shares,price,value,code,filing_date
Welch Michael,SVP & CFO,Sell,Common Stock,544.0,303.37,165033.28,F,2025-02-19
Welch Michael,SVP & CFO,Sell,Common Stock,238.0,303.37,72202.06,F,2025-02-19
Welch Michael,SVP & CFO,Sell,Common Stock,195.0,299.72,58445.4,F,2025-02-19
Clara Daniel,"SVP, Operations",Sell,Common Stock,2750.0,260.33,715907.5,S,2024-12-02
Clara Daniel,"SVP, Operations",Sell,Common Stock,1127.0,261.2,294372.4,S,2024-12-02
Clara Daniel,"SVP, Operations",Sell,Common Stock,723.0,261.97,189404.31,S,2024-12-02
Briesemeister Nathan Edward,"VP, Controller & CAO",Sell,Common Stock,94.0,259.2,24364.8,F,2024-11-08
Calloway Dean,"SVP, General Counsel & Sec",Sell,Common Stock,167.0,239.9572,40072.85,S,2024-08-23
Calloway Dean,"SVP, General Counsel & Sec",Sell,Common Stock,33.0,240.58,7939.14,S,2024-08-23
Briesemeister Nathan Edward,"VP, Controller & CAO",Sell,Common Stock,89.0,239.0,21271.0,S,2024-08-23
Briesemeister Nathan Edward,"VP, Controller & CAO",Sell,Common Stock,75.0,236.0,17700.0,S,2024-08-23
Briesemeister Nathan Edward,"VP, Controller & CAO",Sell,Common Stock,50.0,234.0,11700.0,S,2024-08-23
Impactive Capital LP,,Sell,Common Stock,8353.0,225.6322,1884705.77,S,2024-08-16
Impactive Capital LP,,Sell,Common Stock,12647.0,232.4954,2940369.32,S,2024-08-16
Hult David W,President & CEO,Sell,Common Stock,400.0,227.14,90856.0,S,2024-08-15
Hult David W,President & CEO,Sell,Common Stock,100.0,227.36,22736.0,S,2024-08-15
Hult David W,President & CEO,Sell,Common Stock,2700.0,231.28,624456.0,S,2024-08-15
Hult David W,President & CEO,Sell,Common Stock,1690.0,232.23,392468.7,S,2024-08-15
Hult David W,President & CEO,Sell,Common Stock,2400.0,233.18,559632.0,S,2024-08-15
Hult David W,President & CEO,Sell,Common Stock,900.0,234.2,210780.0,S,2024-08-15
