insider_name,title,type,security,shares,price,value,code,filing_date
Althoff Judson,"EVP, Chief Commercial Officer",Sell,Common Stock,25000.0,417.0,10425000.0,S,2024-11-25
Numoto Takeshi,"EVP, Chief Marketing Officer",Sell,Common Stock,1000.0,414.72,414720.0,S,2024-11-25
Nadella Satya,Chief Executive Officer,Sell,Common Stock,4719.0,0.0,0.0,G,2024-11-14
Young Christopher David,"EVP, Business Development",Sell,Common Stock,10531.811,422.54,4450111.42,F,2024-11-12
Young Christopher David,"EVP, Business Development",Sell,Common Stock,7200.0,423.6584,3050340.48,S,2024-11-12
Numoto Takeshi,"EVP, Chief Marketing Officer",Sell,Common Stock,8511.0,0.0,0.0,A,2024-09-18
Young Christopher David,"EVP, Business Development",Sell,Common Stock,8990.0,0.0,0.0,A,2024-09-18
SMITH BRADFORD L,Vice Chair and President,Sell,Common Stock,23374.0,0.0,0.0,A,2024-09-18
Hood Amy,EVP & Chief Financial Officer,Sell,Common Stock,23374.0,0.0,0.0,A,2024-09-18
Hogan Kathleen T,"EVP, Human Resources",Sell,Common Stock,7912.0,0.0,0.0,A,2024-09-18
Althoff Judson,"EVP, Chief Commercial Officer",Sell,Common Stock,23374.0,0.0,0.0,A,2024-09-18
Numoto Takeshi,"EVP, Chief Marketing Officer",Sell,Common Stock,2500.0,411.043,1027607.5,S,2024-09-11
Hogan Kathleen T,"EVP, Chief Human Resources Off",Sell,Common Stock,17377.576,411.8464,7156892.12,S,2024-09-11
