insider_name,title,type,security,shares,price,value,code,filing_date
Donaghey John,"EVP, Global Sales",Sell,Common Stock,1481.0,131.54,194810.74,F,2025-02-21
Oldham Paul R,"EVP, CFO",Sell,Common Stock,7536.0,131.54,991285.44,M,2025-02-21
Donaghey John,"EVP, Global Sales",Sell,Common Stock,4058.0,131.54,533789.32,M,2025-02-21
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,1495.0,131.54,196652.3,F,2025-02-21
Vonne Elizabeth Karpinski,"EVP, General Counsel",Sell,Common Stock,3310.0,131.54,435397.4,M,2025-02-21
Minnix Lanesha,Unknown,Sell,Common Stock,1600.0,129.37,206992.0,S,2025-02-19
Donikowski Tina,Unknown,Sell,Common Stock,1800.0,116.84,210312.0,S,2024-11-27
Minnix Lanesha,Unknown,Sell,Common Stock,1000.0,111.72,111720.0,S,2024-11-20
COLPITTS BERNARD RAYMOND JR,"SVP, Chief Accounting Officer",Sell,Common Stock,720.0,117.36,84499.2,F,2024-11-12
BALL FREDERICK,Unknown,Sell,Common Stock,3500.0,109.87,384545.0,S,2024-11-06
DelSanto Anne,Unknown,Sell,Common Stock,148.0,104.64,15486.72,S,2024-09-04
Donaghey John,"EVP, Global Sales",Sell,Common Stock,452.0,107.64,48653.28,F,2024-08-05
