insider_name,title,type,security,shares,price,value,code,filing_date
Constantine Thomas M,Unknown,Sell,Common Stock,2032.0,63.94,129926.08,M,2025-03-18
Constantine Thomas M,Unknown,Sell,Common Stock,1184.0,63.94,75704.96,D,2025-03-18
Bar-Adon Eshel,"EVP, Chief Legal Officer",Sell,Common Stock,1634.0,63.94,104477.96,M,2025-03-18
Bar-Adon Eshel,"EVP, Chief Legal Officer",Sell,Common Stock,1416.0,63.94,90539.04,M,2025-03-18
Bar-Adon Eshel,"EVP, Chief Legal Officer",Sell,Common Stock,966.0,63.94,61766.04,D,2025-03-18
Bar-Adon Eshel,"EVP, Chief Legal Officer",Sell,Common Stock,764.0,63.94,48850.16,D,2025-03-18
PARK DAVID X,Unknown,Sell,Common Stock,992.0,63.94,63428.48,D,2025-03-18
MATSUMOTO RAYMOND D,Unknown,Sell,Common Stock,1955.0,63.94,125002.7,M,2025-03-18
Swanson Brian D,Unknown,Sell,Common Stock,1387.0,63.94,88684.78,M,2025-03-18
PARK DAVID X,Unknown,Sell,Common Stock,937.0,63.94,59911.78,D,2025-03-18
Tolla John Charles,"EVP, Chief Governance, Risk &",Sell,Common Stock,773.0,63.94,49425.62,D,2025-03-18
Walsh Derrick,"EVP, Chief Financial Officer",Sell,Common Stock,1987.0,63.94,127048.78,M,2025-03-18
Walsh Derrick,"EVP, Chief Financial Officer",Sell,Common Stock,1618.0,63.94,103454.92,M,2025-03-18
Walsh Derrick,"EVP, Chief Financial Officer",Sell,Common Stock,1160.0,63.94,74170.4,D,2025-03-18
Walsh Derrick,"EVP, Chief Financial Officer",Sell,Common Stock,870.0,63.94,55627.8,D,2025-03-18
Tolla John Charles,"EVP, Chief Governance, Risk &",Sell,Common Stock,1458.0,63.94,93224.52,M,2025-03-18
PARK DAVID X,Unknown,Sell,Common Stock,1811.0,63.94,115795.34,M,2025-03-18
Tolla John Charles,"EVP, Chief Governance, Risk &",Sell,Common Stock,862.0,63.94,55116.28,D,2025-03-18
Tolla John Charles,"EVP, Chief Governance, Risk &",Sell,Common Stock,1416.0,63.94,90539.04,M,2025-03-18
THIELE CANDACE L,Unknown,Sell,Common Stock,398.0,63.94,25448.12,M,2025-03-18
THIELE CANDACE L,Unknown,Sell,Common Stock,404.0,63.94,25831.76,M,2025-03-18
THIELE CANDACE L,Unknown,Sell,Common Stock,223.0,63.94,14258.62,D,2025-03-18
THIELE CANDACE L,Unknown,Sell,Common Stock,226.0,63.94,14450.44,D,2025-03-18
Swanson Brian D,Unknown,Sell,Common Stock,1214.0,63.94,77623.16,M,2025-03-18
Swanson Brian D,Unknown,Sell,Common Stock,820.0,63.94,52430.8,D,2025-03-18
Swanson Brian D,Unknown,Sell,Common Stock,668.0,63.94,42711.92,D,2025-03-18
PARK DAVID X,Unknown,Sell,Common Stock,1847.0,63.94,118097.18,M,2025-03-18
Wardell-Smith Sara,Unknown,Buy,Common Stock,3000.0,64.7345,194203.5,P,2025-03-05
Wardell-Smith Sara,Unknown,Sell,Common Stock,4500.0,79.62,358290.0,M,2024-12-18
Wardell-Smith Sara,Unknown,Sell,Common Stock,2250.0,79.62,179145.0,D,2024-12-18
PARK DAVID X,Unknown,Sell,Common Stock,1427.0,85.25,121651.75,S,2024-11-27
Nick Mosich,Unknown,Sell,Common Stock,1431.0,80.25,114837.75,S,2024-11-22
Nick Mosich,Unknown,Sell,Common Stock,1431.0,80.251,114839.18,S,2024-11-22
Ratinoff Edward James,Unknown,Sell,Common Stock,4002.0,79.405,317778.81,S,2024-11-15
