insider_name,title,type,security,shares,price,value,code,filing_date
Miller Kendra D,EVP & General Counsel,Sell,Common Stock,318.0,34.28,10901.04,F,2025-03-04
Miller Kendra D,EVP & General Counsel,Sell,Common Stock,1605.0,34.28,55019.4,A,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,1158.0,34.28,39696.24,F,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,394.0,34.28,13506.32,F,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,364.0,34.28,12477.92,F,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,282.0,34.28,9666.96,F,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,2933.0,34.28,100543.24,A,2025-03-04
Krakower Brian S,Chief Information Officer,Sell,Common Stock,1605.0,34.28,55019.4,A,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,437.0,34.28,14980.36,F,2025-03-04
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,394.0,34.28,13506.32,F,2025-03-04
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,364.0,34.28,12477.92,F,2025-03-04
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,318.0,34.28,10901.04,F,2025-03-04
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,3301.0,34.28,113158.28,A,2025-03-04
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,1605.0,34.28,55019.4,A,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,1261.0,34.28,43227.08,F,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,465.0,34.28,15940.2,F,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,318.0,34.28,10901.04,F,2025-03-04
Miller Kendra D,EVP & General Counsel,Sell,Common Stock,1284.0,34.28,44015.52,F,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,3301.0,34.28,113158.28,A,2025-03-04
Houdek Thomas,CFO,Sell,Common Stock,1955.0,34.28,67017.4,A,2025-03-04
Miller Kendra D,EVP & General Counsel,Sell,Common Stock,394.0,34.28,13506.32,F,2025-03-04
Miller Kendra D,EVP & General Counsel,Sell,Common Stock,3301.0,34.28,113158.28,A,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,1605.0,34.28,55019.4,A,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,1605.0,34.28,55019.4,A,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,2933.0,34.28,100543.24,A,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,904.0,34.28,30989.12,F,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,250.0,34.28,8570.0,F,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,218.0,34.28,7473.04,F,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,211.0,34.28,7233.08,F,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,1051.0,34.28,36028.28,A,2025-03-04
Guild Jacob,Sr VP & CAO,Sell,Common Stock,2201.0,34.28,75450.28,A,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,904.0,34.28,30989.12,F,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,322.0,34.28,11038.16,F,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,218.0,34.28,7473.04,F,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,211.0,34.28,7233.08,F,2025-03-04
Rogers Heidi,Sr VP-Marketing,Sell,Common Stock Holdings,3259.0,34.28,111718.52,A,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,211.0,34.28,7233.08,F,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,904.0,34.28,30989.12,F,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,322.0,34.28,11038.16,F,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,255.0,34.28,8741.4,F,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,1342.0,34.28,46003.76,A,2025-03-04
PUCHNER ALEX,Sr. Vice President Brewing Ops,Sell,Common Stock Holding,2201.0,34.28,75450.28,A,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,1168.0,34.28,40039.04,F,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,358.0,34.28,12272.24,F,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,327.0,34.28,11209.56,F,2025-03-04
Pinsak Christopher P,Senior VP Operations,Sell,Common Stock,282.0,34.28,9666.96,F,2025-03-04
Robinson Julius,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Elbogen Noah A.,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-17
Elbogen Noah A.,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Trojan Greg,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Ottinger Lea Anne,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Chaurasia Bina,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
DAL POZZO JAMES,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Sherlock Janet,Unknown,Sell,Common Stock,219.0,34.28,7507.32,A,2025-01-17
Houdek Thomas,CFO,Sell,Common Stock,318.0,34.28,10901.04,F,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,2325.0,34.28,79701.0,A,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,318.0,34.28,10901.04,F,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,364.0,34.28,12477.92,F,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,394.0,34.28,13506.32,F,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,1283.0,34.28,43981.24,F,2025-01-16
Houdek Thomas,CFO,Sell,Common Stock,1955.0,34.28,67017.4,A,2025-01-16
Houdek Thomas,CFO,Sell,Common Stock,2325.0,34.28,79701.0,A,2025-01-16
Houdek Thomas,CFO,Sell,Common Stock,437.0,34.28,14980.36,F,2025-01-16
Houdek Thomas,CFO,Sell,Common Stock,465.0,34.28,15940.2,F,2025-01-16
Houdek Thomas,CFO,Sell,Common Stock,1261.0,34.28,43227.08,F,2025-01-16
Tick Lyle,Pres. & Chief Concept Officer,Sell,Common Stock,3501.0,34.28,120014.28,A,2025-01-16
Chaurasia Bina,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
Sherlock Janet,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
DAL POZZO JAMES,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
Trojan Greg,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
Ottinger Lea Anne,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
Robinson Julius,Unknown,Sell,Common Stock,1824.0,34.28,62526.72,A,2025-01-16
Lynds Gregory S,Exec VP -Chief Dev.Officer,Sell,Common Stock,1605.0,34.28,55019.4,A,2025-01-16
