insider_name,title,type,security,shares,price,value,code,filing_date
MAHONEY DAVID L,Unknown,Sell,Common Stock,2648.0,74.21,196508.08,F,2025-05-20
MAHONEY DAVID L,Unknown,Sell,Common Stock,3523.0,74.6525,263000.76,S,2025-05-20
MAHONEY DAVID L,Unknown,Sell,Common Stock,23829.0,74.1723,1767451.74,S,2025-05-20
Guyer William,Chief Development Officer,Sell,Common Stock,32262.0,21.65,698472.3,M,2025-05-20
MAHONEY DAVID L,Unknown,Sell,Common Stock,30000.0,6.55,196500.0,M,2025-05-20
Guyer William,Chief Development Officer,Sell,Common Stock,32262.0,74.1744,2393014.49,S,2025-05-20
Swisher Daniel N JR,Unknown,Sell,Common Stock,1800.0,12.13,21834.0,M,2025-05-14
Swisher Daniel N JR,Unknown,Sell,Common Stock,400.0,14.08,5632.0,M,2025-05-14
Swisher Daniel N JR,Unknown,Sell,Common Stock,1800.0,72.17,129906.0,S,2025-05-14
Swisher Daniel N JR,Unknown,Sell,Common Stock,400.0,71.55,28620.0,S,2025-05-14
Guyer William,Chief Development Officer,Sell,Common Stock,7060.0,21.65,152849.0,M,2025-05-08
Guyer William,Chief Development Officer,Sell,Common Stock,7060.0,74.3134,524652.6,S,2025-05-08
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,9350.0,71.9552,672781.12,S,2025-05-05
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,9350.0,13.56,126786.0,M,2025-05-05
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,21520.0,73.2238,1575776.18,S,2025-05-05
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,18480.0,72.5187,1340145.58,S,2025-05-05
Maduck Sean,See Remarks,Sell,Common Stock,707.0,72.9788,51596.01,S,2025-05-05
Maduck Sean,See Remarks,Sell,Common Stock,25847.0,72.2078,1866355.01,S,2025-05-05
Maduck Sean,See Remarks,Sell,Common Stock,12856.0,71.9367,924818.22,S,2025-05-05
Maduck Sean,See Remarks,Sell,Common Stock,12856.0,5.05,64922.8,M,2025-05-05
Maduck Sean,See Remarks,Sell,Common Stock,26554.0,5.05,134097.7,M,2025-05-05
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,313.0,0.0,0.0,G,2025-04-23
Robb Gary Charles,Chief Business Officer,Sell,Common Stock,313.0,0.0,0.0,G,2025-04-23
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,12.13,26686.0,M,2025-04-14
Swisher Daniel N JR,Unknown,Sell,Common Stock,2200.0,70.22,154484.0,S,2025-04-14
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,650.0,114.5277,74443.0,S,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,5050.0,102.4798,517522.99,S,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,650.0,13.56,8814.0,M,2025-04-02
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,350.0,114.71,40148.5,S,2025-04-02
Guyer William,Chief Development Officer,Sell,Common Stock,678.0,21.65,14678.7,M,2025-04-02
Guyer William,Chief Development Officer,Sell,Common Stock,678.0,114.5118,77639.0,S,2025-04-02
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,35102.0,94.72,3324861.44,S,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,162008.0,100.2208,16236571.37,S,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,32942.0,101.3726,3339416.19,S,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,75000.0,16.52,1239000.0,M,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,50000.0,19.26,963000.0,M,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,40000.0,15.82,632800.0,M,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,35000.0,13.56,474600.0,M,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,590.0,114.5493,67584.09,S,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,590.0,5.05,2979.5,M,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,5590.0,102.1606,571077.75,S,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,15133.0,101.4298,1534937.16,S,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,79277.0,100.256,7947994.91,S,2025-04-02
Maduck Sean,See Remarks,Sell,Common Stock,100000.0,8.27,827000.0,M,2025-04-02
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,421.0,13.56,5708.76,M,2025-03-26
Lyon Joseph Douglas,See Remarks,Sell,Common Stock,421.0,60.58,25504.18,S,2025-03-26
BELANOFF JOSEPH K,Chief Executive Officer,Sell,Common Stock,1974.0,60.8329,120084.14,S,2025-03-26
