insider_name,title,type,security,shares,price,value,code,filing_date
COHN GARY D,Vice Chairman,Sell,Common Stock,2722.0,0.0,0.0,M,2025-02-25
COHN GARY D,Vice Chairman,Sell,Common Stock,1506.0,262.925,395965.05,F,2025-02-25
COHN GARY D,Vice Chairman,Sell,Common Stock,2612.0,0.0,0.0,M,2025-02-25
COHN GARY D,Vice Chairman,Sell,Common Stock,1445.0,262.925,379926.62,F,2025-02-25
KAVANAUGH JAMES J,Sr. VP and CFO,Sell,Common Stock,3380.0,0.0,0.0,M,2025-02-25
KAVANAUGH JAMES J,Sr. VP and CFO,Sell,Common Stock,1694.0,262.925,445394.95,F,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,888.0,262.925,233477.4,F,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,2813.0,262.925,739608.03,F,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,5613.0,0.0,0.0,M,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,2628.0,0.0,0.0,M,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,1327.0,262.925,348901.48,F,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,3116.0,0.0,0.0,M,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,1575.0,262.925,414106.88,F,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,2666.0,0.0,0.0,M,2025-02-25
Thomas Robert David,Senior Vice President,Sell,Common Stock,1349.0,262.925,354685.83,F,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,1051.0,0.0,0.0,M,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,537.0,262.925,141190.73,F,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,1738.0,0.0,0.0,M,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,1600.0,0.0,0.0,M,2025-02-25
LAMOREAUX NICKLE JACLYN,Senior Vice President,Sell,Common Stock,817.0,262.925,214809.73,F,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,5163.0,0.0,0.0,M,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,2584.0,262.925,679398.2,F,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,6123.0,0.0,0.0,M,2025-02-25
KRISHNA ARVIND,"Chairman, President & CEO",Sell,Common Stock,3069.0,262.925,806916.83,F,2025-02-25
COHN GARY D,Vice Chairman,Sell,Common Stock,1242.0,262.925,326552.85,F,2025-02-25
