insider_name,title,type,security,shares,price,value,code,filing_date
WATTENBARGER MICHAEL D.,EVP/Chief Information Officer,Sell,Common Stock,4120.0,0.0,0.0,A,2025-02-25
POFF BRIAN,EVP/Chief Financial Officer,Sell,Common Stock,3164.0,108.18,342281.52,S,2025-02-25
POFF BRIAN,EVP/Chief Financial Officer,Sell,Common Stock,13732.0,0.0,0.0,A,2025-02-25
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,25000.0,19.71,492750.0,M,2025-01-03
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,17885.0,124.59,2228292.15,S,2025-01-03
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,7115.0,125.17,890584.55,S,2025-01-03
EARLEY MICHAEL,Unknown,Sell,Common Stock,1406.0,0.0,0.0,G,2025-01-02
EARLEY MICHAEL,Unknown,Sell,Common Stock,1406.0,0.0,0.0,G,2025-01-02
EARLEY MICHAEL,Unknown,Sell,Common Stock,1289.0,0.0,0.0,G,2025-01-02
EARLEY MICHAEL,Unknown,Sell,Common Stock,1289.0,0.0,0.0,G,2025-01-02
Stevenson Roberton James,EVP & Chief HR Officer,Sell,Common Stock,2250.0,90.87,204457.5,M,2024-12-10
Stevenson Roberton James,EVP & Chief HR Officer,Sell,Common Stock,2250.0,121.0,272250.0,S,2024-12-10
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,12500.0,19.71,246375.0,M,2024-11-27
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,3467.0,122.58,424984.86,S,2024-11-27
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,8517.0,123.31,1050231.27,S,2024-11-27
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,253.0,124.19,31420.07,S,2024-11-27
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,263.0,125.17,32919.71,S,2024-11-27
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,75000.0,19.71,1478250.0,M,2024-11-26
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,3467.0,122.58,424984.86,S,2024-11-26
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,8517.0,123.31,1050231.27,S,2024-11-26
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,253.0,124.19,31420.07,S,2024-11-26
ALLISON R DIRK,CEO and Chairman,Sell,Common Stock,263.0,125.17,32919.71,S,2024-11-26
