ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
WASH,DiMuccio Robert A,Director,2025-08-25,Buy,29.69,3000,"89,070","23,346",http://www.sec.gov/Archives/edgar/data/737468/000073746825000044/xslF345X05/primary_01.xml
PSIX,Li Xun,CFO,2025-08-25,Buy,92.82,300,"27,846",521,http://www.sec.gov/Archives/edgar/data/1137091/000095017025111647/xslF345X05/ownership.xml
THRY,Slater John,Director,2025-08-25,Buy,13.69,1000,"13,690","32,870",http://www.sec.gov/Archives/edgar/data/1482013/000162828025041210/xslF345X05/wk-form4_1756313160.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-26,Buy,897.55,1,898,"1,163,983",http://www.sec.gov/Archives/edgar/data/1056823/000143774925027815/xslF345X05/rdgdoc.xml
IRIX,Dizon Romeo R,Chief Financial Officer,2025-08-26,Buy,1.26,1000,"1,258","49,745",http://www.sec.gov/Archives/edgar/data/1006045/000095017025111630/xslF345X05/ownership.xml
AVBC,Nelson Jonathan Michael,CFO and Treasurer,2025-08-26,Buy,15.08,6631,"99,999","16,554",http://www.sec.gov/Archives/edgar/data/2058758/000143774925027809/xslF345X05/rdgdoc.xml
AMRZ,Brouwer Roald,Chief Technology Officer,2025-08-27,Buy,51.88,2000,"103,760","5,000",http://www.sec.gov/Archives/edgar/data/2035989/000203598925000027/xslF345X05/primary_doc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-26,Buy,2.65,774,"2,051","322,582",http://www.sec.gov/Archives/edgar/data/919567/000143774925027808/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-26,Buy,2.65,356,943,"105,666",http://www.sec.gov/Archives/edgar/data/919567/000143774925027808/xslF345X05/rdgdoc.xml
NRGV,Fariello Theresa M,Director,2025-08-26,Buy,1.71,5000,"8,525","158,950",http://www.sec.gov/Archives/edgar/data/1828536/000182853625000123/xslF345X05/wk-form4_1756305980.xml
RVT,CLARK CHRISTOPHER D,President,2025-08-26,Buy,15.99,1300,"20,787","40,622",http://www.sec.gov/Archives/edgar/data/804116/000090630425000191/xslF345X05/form4.xml
RGT,CLARK CHRISTOPHER D,President,2025-08-26,Buy,12.69,1600,"20,304","50,638",http://www.sec.gov/Archives/edgar/data/1514490/000090630425000190/xslF345X05/form4.xml
RMT,CLARK CHRISTOPHER D,President,2025-08-26,Buy,10.16,2100,"21,336","59,721",http://www.sec.gov/Archives/edgar/data/912147/000090630425000189/xslF345X05/form4.xml
BFLY,Cashman Steve,Chief Business Officer,2025-08-25,Buy,1.64,50000,"81,953","2,324,474",http://www.sec.gov/Archives/edgar/data/1804176/000106299325014953/xslF345X05/form4.xml
GMGI,Christensen Richard,CFO,2025-08-26,Buy,1.3,25000,"32,500","75,000",http://www.sec.gov/Archives/edgar/data/1437925/000147793225006300/xslF345X05/form4.xml
SINT,MOYES JAY M,Director,2025-08-26,Buy,3.59,3000,"10,756","3,000",http://www.sec.gov/Archives/edgar/data/1191062/000149315225012367/xslF345X05/ownership.xml
SINT,Honigblum Gregg R.,Chief Investment Officer,2025-08-26,Buy,3.7,50000,"185,000","64,000",http://www.sec.gov/Archives/edgar/data/1269026/000149315225012366/xslF345X05/ownership.xml
STSS,Monroe Jason L.,Director,2025-08-22,Buy,6.41,80000,"512,800","80,000",http://www.sec.gov/Archives/edgar/data/1737995/000164117225025605/xslF345X05/ownership.xml
STSS,Crescenzo Andrew R.,Chief Financial Officer,2025-08-22,Buy,6.41,40000,"256,400","40,000",http://www.sec.gov/Archives/edgar/data/1363902/000164117225025603/xslF345X05/ownership.xml
STSS,Hayes Robert Michael,Director,2025-08-22,Buy,6.41,100000,"641,000","100,000",http://www.sec.gov/Archives/edgar/data/1737995/000164117225025607/xslF345X05/ownership.xml
STSS,Christiansen Soren Bo,Director,2025-08-22,Buy,6.41,80000,"512,800","80,000",http://www.sec.gov/Archives/edgar/data/1737995/000164117225025608/xslF345X05/ownership.xml
STSS,Simpson Brenda Baird,Director,2025-08-22,Buy,6.41,20000,"128,200","20,000",http://www.sec.gov/Archives/edgar/data/1737995/000164117225025604/xslF345X05/ownership.xml
STSS,DANNER PAUL K,Director,2025-08-22,Buy,6.41,400000,"2,564,000","400,000",http://www.sec.gov/Archives/edgar/data/1179803/000164117225025606/xslF345X05/ownership.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-26,Buy,1.26,125000,"157,938","60,275,000",http://www.sec.gov/Archives/edgar/data/1162194/000091957425005152/xslF345X05/ownership.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-25,Buy,1.24,200000,"248,180","60,150,000",http://www.sec.gov/Archives/edgar/data/1162194/000091957425005152/xslF345X05/ownership.xml
LAB,"Casdin Partners Master Fund, L",Director,2025-08-22,Buy,1.26,200000,"252,680","59,950,000",http://www.sec.gov/Archives/edgar/data/1162194/000091957425005152/xslF345X05/ownership.xml
TPVG,Srivastava Sajal,President and CIO,2025-08-25,Buy,6.48,80000,"518,248","297,657",http://www.sec.gov/Archives/edgar/data/1580345/000159498625000006/xslF345X05/wk-form4_1756252900.xml
TPVG,Srivastava Sajal,President and CIO,2025-08-22,Buy,6.44,42003,"270,415","217,657",http://www.sec.gov/Archives/edgar/data/1580345/000159498625000006/xslF345X05/wk-form4_1756252900.xml
TPVG,Labe James,Chief Executive Officer,2025-08-25,Buy,6.48,80000,"518,248","297,657",http://www.sec.gov/Archives/edgar/data/1580345/000159498325000006/xslF345X05/wk-form4_1756252779.xml
TPVG,Labe James,Chief Executive Officer,2025-08-22,Buy,6.44,42003,"270,415","217,657",http://www.sec.gov/Archives/edgar/data/1580345/000159498325000006/xslF345X05/wk-form4_1756252779.xml
SST,CEE Holdings Trust,10% Owner,2025-08-22,Buy,7.32,11015,"80,630","919,555",http://www.sec.gov/Archives/edgar/data/1805833/000201259025000006/xslF345X05/wk-form4_1756252606.xml
REZI,"CD&R Channel Holdings II, L.P.",10% Owner,2025-08-25,Buy,33.95,12327,"418,526","12,862,161",http://www.sec.gov/Archives/edgar/data/1740332/000110465925083183/xslF345X05/tm2524350-1_4seq1.xml
REZI,"CD&R Channel Holdings II, L.P.",10% Owner,2025-08-22,Buy,33.41,34626,"1,156,814","12,849,834",http://www.sec.gov/Archives/edgar/data/1740332/000110465925083183/xslF345X05/tm2524350-1_4seq1.xml
COTY,Srinivasan Priya,Chief People & Purpose Officer,2025-08-22,Buy,3.84,30000,"115,200","37,509",http://www.sec.gov/Archives/edgar/data/1024305/000102430525000035/xslF345X05/wk-form4_1756248798.xml
COTY,Nabi Sue,Chief Executive Officer,2025-08-22,Buy,3.92,260000,"1,018,160","32,127,286",http://www.sec.gov/Archives/edgar/data/1024305/000102430525000033/xslF345X05/wk-form4_1756248587.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-26,Buy,35.21,10000,"352,100","117,429",http://www.sec.gov/Archives/edgar/data/1086618/000156218025006017/xslF345X05/primarydocument.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-25,Buy,34.75,10000,"347,500","107,429",http://www.sec.gov/Archives/edgar/data/1086618/000156218025006017/xslF345X05/primarydocument.xml
HTH,SOBEL JONATHAN S,Hilltop Securities Chairman,2025-08-22,Buy,34.57,10000,"345,700","97,429",http://www.sec.gov/Archives/edgar/data/1086618/000156218025006017/xslF345X05/primarydocument.xml
AFCG,Neville Daniel,Chief Executive Officer,2025-08-25,Buy,4.04,10000,"40,400","197,261",http://www.sec.gov/Archives/edgar/data/1822523/000199895225000011/xslF345X05/wk-form4_1756246634.xml
AFCG,Tannenbaum Robyn,President and CIO,2025-08-25,Buy,4.13,4000,"16,520","127,667",http://www.sec.gov/Archives/edgar/data/1822523/000184269425000008/xslF345X05/wk-form4_1756246558.xml
AFCG,Tannenbaum Robyn,President and CIO,2025-08-22,Buy,4.1,2000,"8,200","123,667",http://www.sec.gov/Archives/edgar/data/1822523/000184269425000008/xslF345X05/wk-form4_1756246558.xml
AFCG,TANNENBAUM LEONARD M,Director,2025-08-26,Buy,4.17,97168,"405,191","4,335,023",http://www.sec.gov/Archives/edgar/data/1200461/000120046125000043/xslF345X05/wk-form4_1756246499.xml
AFCG,TANNENBAUM LEONARD M,Director,2025-08-25,Buy,4.08,61862,"252,397","4,237,855",http://www.sec.gov/Archives/edgar/data/1200461/000120046125000043/xslF345X05/wk-form4_1756246499.xml
AFCG,TANNENBAUM LEONARD M,Director,2025-08-22,Buy,4.03,216117,"870,952","4,175,993",http://www.sec.gov/Archives/edgar/data/1200461/000120046125000043/xslF345X05/wk-form4_1756246499.xml
SUNS,TANNENBAUM LEONARD M,Executive Chairman,2025-08-26,Buy,10.79,10000,"107,900","2,923,226",http://www.sec.gov/Archives/edgar/data/1200461/000120046125000042/xslF345X05/wk-form4_1756246404.xml
SUNS,TANNENBAUM LEONARD M,Executive Chairman,2025-08-22,Buy,11.0,20200,"222,200","2,913,226",http://www.sec.gov/Archives/edgar/data/1200461/000120046125000042/xslF345X05/wk-form4_1756246404.xml
PODC,MERRIMAN D JONATHAN,Director,2025-08-22,Buy,1.49,11100,"16,539","232,379",http://www.sec.gov/Archives/edgar/data/1022711/000121390025080860/xslF345X05/ownership.xml
FUSB,Pierce Staci,Director,2025-08-26,Buy,11.66,1500,"17,485","6,100",http://www.sec.gov/Archives/edgar/data/717806/000095017025111501/xslF345X05/ownership.xml
FFAI,Wang Jiawei,Global President,2025-08-25,Buy,2.33,10560,"24,593","10,563",http://www.sec.gov/Archives/edgar/data/1805521/000162828025041179/xslF345X05/wk-form4_1756244948.xml
FFAI,Jia Yueting,Global Co-CEO,2025-08-25,Buy,2.35,83775,"196,871","352,238",http://www.sec.gov/Archives/edgar/data/1805521/000162828025041175/xslF345X05/wk-form4_1756243755.xml
CCAP,Barrios Raymond,Managing Director,2025-08-25,Buy,15.63,3245,"50,713","19,177",http://www.sec.gov/Archives/edgar/data/1633336/000095017025111489/xslF345X05/ownership.xml
GMRE,Cypher Matthew,Director,2025-08-26,Buy,7.38,1350,"9,960","1,350",http://www.sec.gov/Archives/edgar/data/1533615/000110465925083143/xslF345X05/tm2524427-1_4seq1.xml
TEAD,Krindel Yaffa,Director,2025-08-26,Buy,1.87,2500,"4,675","99,777",http://www.sec.gov/Archives/edgar/data/1454938/000192140425000010/xslF345X05/wk-form4_1756242215.xml
TEAD,Krindel Yaffa,Director,2025-08-25,Buy,1.88,2500,"4,700","97,277",http://www.sec.gov/Archives/edgar/data/1454938/000192140425000010/xslF345X05/wk-form4_1756242215.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-08-25,Buy,13.1,1500,"19,648","3,343,622",http://www.sec.gov/Archives/edgar/data/354963/000164117225025551/xslF345X05/ownership.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-08-22,Buy,13.09,4000,"52,360","3,342,122",http://www.sec.gov/Archives/edgar/data/354963/000164117225025551/xslF345X05/ownership.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-08-25,Buy,13.1,1500,"19,648","3,343,622",http://www.sec.gov/Archives/edgar/data/354963/000164117225025549/xslF345X05/ownership.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-08-22,Buy,13.09,4000,"52,360","3,342,122",http://www.sec.gov/Archives/edgar/data/354963/000164117225025549/xslF345X05/ownership.xml
SQFT,Heilbron Jack Kendrick,Chief Executive Officer,2025-08-22,Buy,4.89,1200,"5,868","99,886",http://www.sec.gov/Archives/edgar/data/1080657/000143774925027772/xslF345X05/rdgdoc.xml
