ticker,insider_name,transaction_date,transaction_type,price,shares,value,relationship,sec_form4,market_open_at_trade,market_close_at_trade,high_at_trade,low_at_trade,sma_20_at_trade,rsi_14_at_trade,sma_20_prev,price_prev,high_plus_7d,low_plus_7d,max_gain_7d,max_drawdown_7d,high_plus_14d,low_plus_14d,max_gain_14d,max_drawdown_14d,high_plus_30d,low_plus_30d,max_gain_30d,max_drawdown_30d,high_minus_7d,low_minus_7d,high_minus_15d,low_minus_15d,final_gain_30d,case_2_outcome,atr_14,atr_14_pct,ownership_pct,tags,outcome_case_1,outcome_case_2,score,bucket
TPVG,Labe James,2025-08-26,Buy,6.48,27988,181298,Chief Executive Officer,http://www.sec.gov/Archives/edgar/data/1580345/000159498325000008/xslF345X05/wk-form4_1756425186.xml,6.449999809265137,6.480000019073486,6.5,6.435999870300293,,,,6.449999809265137,6.849999904632568,6.550000190734863,5.709875071490245,1.0802498570194885,6.880000114440918,6.550000190734863,6.172841272236381,1.0802498570194885,,,,,6.559999942779541,6.065000057220459,6.559999942779541,6.014999866485596,,,0.1892857551574707,0.0292107645988147,0.00071,"['👑 CEO', '🟢 SMALL TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,10,High (8 - 11)
REYN,Hawkesby Duncan,2025-08-26,Buy,22.99,159506,3667497,Director,http://www.sec.gov/Archives/edgar/data/1786431/000162828025041219/xslF345X05/wk-form4_1756326808.xml,23.149999618530273,22.81999969482422,23.260000228881836,22.799999237060547,,,,23.239999771118164,23.420000076293945,22.739999771118164,1.8703787572594472,-1.0874303126656564,23.975000381469727,22.739999771118164,4.284473168637356,-1.0874303126656564,,,,,24.222000122070312,22.540000915527344,24.222000122070312,22.450000762939453,,,0.473714419773647,0.0207587390932827,0.000745,"['📋 Director', '🟢 SMALL TRADE', '🌿 MID CAP', '🛍️ Consumer Cyclical', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,6,Medium (5 - 7)
GLP,Global GP LLC,2025-08-26,Buy,51.14,5000,255700,General Partner,http://www.sec.gov/Archives/edgar/data/1323468/000106299325015048/xslF345X05/form4.xml,50.79999923706055,51.75,51.75,50.599998474121094,,,,51.119998931884766,53.25,51.04999923706055,4.125928822839263,-0.1759889771987753,53.25,50.880001068115234,4.125928822839263,-0.5084062023558197,,,,,51.65999984741211,49.88999938964844,51.65999984741211,48.720001220703125,,,1.5214287894112712,0.0293995901335511,0.000151,"['🕵️ Other', '🟢 SMALL TRADE', '🌱 SMALL CAP', '⚡ Energy', '📉 BELOW CLOSE', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,7,Medium (5 - 7)
GMRE,Cypher Matthew,2025-08-26,Buy,7.38,1350,9960,Director,http://www.sec.gov/Archives/edgar/data/1533615/000110465925083143/xslF345X05/tm2524427-1_4seq1.xml,7.329999923706055,7.46999979019165,7.534999847412109,7.329999923706055,,,,7.329999923706055,7.570000171661377,7.289999961853027,2.5745280712923724,-1.2195127120185982,7.650000095367432,7.260000228881836,3.658537877607477,-1.6260131587827094,,,,,7.429999828338623,6.775000095367432,7.429999828338623,6.440000057220459,,,0.2502143042428152,0.0334958917363498,1.1e-05,"['📋 Director', '🌱 SMALL CAP', '🏘️ Real Estate', '📉 BELOW CLOSE', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,4,Low Conviction (0 - 4)
TPVG,Srivastava Sajal,2025-08-26,Buy,6.48,27988,181298,President and CIO,http://www.sec.gov/Archives/edgar/data/1580345/000159498625000008/xslF345X05/wk-form4_1756425154.xml,6.449999809265137,6.480000019073486,6.5,6.435999870300293,,,,6.449999809265137,6.849999904632568,6.550000190734863,5.709875071490245,1.0802498570194885,6.880000114440918,6.550000190734863,6.172841272236381,1.0802498570194885,,,,,6.559999942779541,6.065000057220459,6.559999942779541,6.014999866485596,,,0.1892857551574707,0.0292107645988147,0.00071,"['📈 CIO', '🟢 SMALL TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,9,High (8 - 11)
AROW,Ivanov Penko Krassimir,2025-08-26,Buy,29.46,1078,31758,"SEVP, Treasurer and CFO",http://www.sec.gov/Archives/edgar/data/717538/000157782725000007/xslF345X05/wk-form4_1756408462.xml,29.13999938964844,29.56999969482422,29.780000686645508,29.13999938964844,,,,29.329999923706055,30.219999313354492,27.969999313354492,2.57976684777492,-5.0577076939766075,30.219999313354492,27.969999313354492,2.57976684777492,-5.0577076939766075,,,,,29.649999618530273,27.780000686645508,29.649999618530273,27.020000457763672,,,0.7842859540666848,0.0265230288184264,7e-05,"['💼 CFO', '🌱 SMALL CAP', '🏦 Financial', '📉 DIP -5% [7d]', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,10,High (8 - 11)
RCEL,O'Toole David D,2025-08-26,Buy,4.52,2000,9040,CFO,http://www.sec.gov/Archives/edgar/data/1491140/000095017025111467/xslF345X05/ownership.xml,4.699999809265137,4.559999942779541,4.78000020980835,4.460000038146973,,,,4.650000095367432,4.679999828338623,4.269999980926514,3.539819211031493,-5.530973873307211,4.679999828338623,4.139999866485596,3.539819211031493,-8.407082599876192,,,,,5.409999847412109,4.579999923706055,6.0,4.320000171661377,,,0.5357143538338798,0.1174812194202212,5.8e-05,"['💼 CFO', '🐣 MICRO CAP', '🏥 Healthcare', '🧨 CAUGHT THE KNIFE [7d]', '📉 DIP -5% [7d]', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,9,High (8 - 11)
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-26,Buy,13.27,7053,93564,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025809/xslF345X05/ownership.xml,13.270000457763672,13.25,13.489999771118164,13.210000038146973,,,,13.229999542236328,13.760000228881836,12.899999618530272,3.6925412877304926,-2.788247034436533,14.3100004196167,12.670000076293944,7.837229989575732,-4.521476440889646,,,,,13.329999923706056,12.420000076293944,13.329999923706056,11.710000038146973,,,0.505714280264718,0.0381671154916768,0.000116,"['🔟 10% Owner', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,9,High (8 - 11)
MTCH,Rascoff Spencer M,2025-08-26,Buy,37.57,13250,497861,Chief Executive Officer,http://www.sec.gov/Archives/edgar/data/891103/000089110325000138/xslF345X05/wk-form4_1756412054.xml,37.18000030517578,37.29999923706055,37.72999954223633,37.0,,61.558198911941034,,37.18000030517578,38.0,36.540000915527344,1.144530210274154,-2.7415466714736665,38.84000015258789,36.540000915527344,3.380357073696807,-2.7415466714736665,,,,,38.43000030517578,36.279998779296875,39.20000076293945,35.029998779296875,,,1.133572714669364,0.0303906900229388,5.5e-05,"['👑 CEO', '🌿 MID CAP', '📞 Communication', '🟡 NEUTRAL (RSI)', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,5,Medium (5 - 7)
BJ,Ortega Steven L,2025-08-26,Buy,96.09,2080,199867,Director,http://www.sec.gov/Archives/edgar/data/1531152/000153115225000107/xslF345X05/wk-form4_1756412008.xml,96.25,96.1500015258789,96.93000030517578,95.51000213623048,,27.338427224512643,,95.31999969482422,98.9499969482422,95.5199966430664,2.976373137935475,-0.5931973742674546,99.09500122070312,95.41999816894533,3.1272777819784796,-0.697264888182617,,,,,107.62000274658205,94.62999725341795,108.8499984741211,94.62999725341795,,,3.0799996512276784,0.032033277195515,1.5e-05,"['📋 Director', '🌳 LARGE CAP', '🥫 Consumer Defensive', '🔻 OVERSOLD (RSI < 30)', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,3,Low Conviction (0 - 4)
HTH,SOBEL JONATHAN S,2025-08-26,Buy,35.21,10000,352100,Hilltop Securities Chairman,http://www.sec.gov/Archives/edgar/data/1086618/000156218025006017/xslF345X05/primarydocument.xml,34.4900016784668,35.16999816894531,35.43000030517578,34.4900016784668,,,,34.560001373291016,35.630001068115234,34.599998474121094,1.1928459759023955,-1.7324667022973788,36.13999938964844,34.54999923706055,2.6412933531622738,-1.8744696476553648,,,,,34.90999984741211,32.41999816894531,34.90999984741211,30.440000534057617,,,0.7257144110543388,0.020634473950446,0.000174,"['🪑 Chairman', '🟢 SMALL TRADE', '🌿 MID CAP', '🏦 Financial', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,8,High (8 - 11)
SHEN,"ECP ControlCo, LLC",2025-08-26,Buy,13.27,7053,93564,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025810/xslF345X05/ownership.xml,13.270000457763672,13.25,13.489999771118164,13.210000038146973,,,,13.229999542236328,13.760000228881836,12.899999618530272,3.6925412877304926,-2.788247034436533,14.3100004196167,12.670000076293944,7.837229989575732,-4.521476440889646,,,,,13.329999923706056,12.420000076293944,13.329999923706056,11.710000038146973,,,0.505714280264718,0.0381671154916768,0.000116,"['🔟 10% Owner', '🟢 SMALL TRADE', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,9,High (8 - 11)
AEBI,Schenkirsch Thomas,2025-08-26,Buy,11.77,3500,41195,Chief Group Services,http://www.sec.gov/Archives/edgar/data/2048519/000121465925012741/xslF345X05/marketforms-70410.xml,11.770000457763672,12.020000457763672,12.289999961853027,11.6899995803833,,,,11.670000076293944,12.789999961853027,11.619999885559082,8.666099930781884,-1.2744274803816271,12.789999961853027,10.890000343322754,8.666099930781884,-7.476632597087899,,,,,12.420000076293944,11.25,12.4399995803833,10.859999656677246,,,0.7841427666800364,0.0652365005671494,4.5e-05,"['🕵️ Other', '🌱 SMALL CAP', '🏗️ Industrial', '📉 BELOW CLOSE', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🔁 CLUSTER BUY']",,,7,Medium (5 - 7)
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-25,Buy,13.1,1500,19648,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025551/xslF345X05/ownership.xml,13.220000267028809,13.229999542236328,13.329999923706056,12.869999885559082,,,,13.18000030517578,,,,,14.3100004196167,12.670000076293944,9.236644424554958,-3.282442165695085,,,,,13.300000190734863,12.420000076293944,13.300000190734863,11.710000038146973,,,0.5207143511090958,0.0393586068878334,2.4e-05,"['🔟 10% Owner', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,8,High (8 - 11)
TPVG,Srivastava Sajal,2025-08-25,Buy,6.48,80000,518248,President and CIO,http://www.sec.gov/Archives/edgar/data/1580345/000159498625000006/xslF345X05/wk-form4_1756252900.xml,6.460000038146973,6.449999809265137,6.559999942779541,6.429999828338623,,,,6.429999828338623,,,,,6.880000114440918,6.435999870300293,6.172841272236381,-0.6790143472177076,,,,,6.5,6.014999866485596,6.5,6.014999866485596,,,0.1939285823277064,0.0300664477616164,0.00203,"['📈 CIO', '💰 LARGE TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,10,High (8 - 11)
SHEN,"ECP ControlCo, LLC",2025-08-25,Buy,13.1,1500,19648,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025549/xslF345X05/ownership.xml,13.220000267028809,13.229999542236328,13.329999923706056,12.869999885559082,,,,13.18000030517578,,,,,14.3100004196167,12.670000076293944,9.236644424554958,-3.282442165695085,,,,,13.300000190734863,12.420000076293944,13.300000190734863,11.710000038146973,,,0.5207143511090958,0.0393586068878334,2.4e-05,"['🔟 10% Owner', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,8,High (8 - 11)
WASH,DiMuccio Robert A,2025-08-25,Buy,29.69,3000,89070,Director,http://www.sec.gov/Archives/edgar/data/737468/000073746825000044/xslF345X05/primary_01.xml,29.63999938964844,29.520000457763672,29.799999237060547,29.40999984741211,,,,29.709999084472656,,,,,30.959999084472656,29.520000457763672,4.277531439786645,-0.5725818195901967,,,,,29.780000686645508,27.979999542236328,29.780000686645508,27.440000534057617,,,0.6728572845458984,0.0227932680932238,0.000168,"['📋 Director', '🟢 SMALL TRADE', '🌱 SMALL CAP', '🏦 Financial', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,7,Medium (5 - 7)
STRW,Gubin Moishe,2025-08-25,Buy,11.77,200,2354,CEO,http://www.sec.gov/Archives/edgar/data/1550934/000164117225025690/xslF345X05/ownership.xml,12.239999771118164,11.949999809265137,12.239999771118164,11.75,,,,12.210000038146973,,,,,12.25,11.300000190734863,4.078164825828381,-3.99320143810651,,,,,12.239999771118164,11.010000228881836,12.239999771118164,10.079999923706056,,,0.5706427437918522,0.0477525316234246,4e-06,"['👑 CEO', '🌱 SMALL CAP', '🏘️ Real Estate', '📉 BELOW CLOSE', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,6,Medium (5 - 7)
EBC,SHEAHAN DENIS K,2025-08-25,Buy,16.71,29762,497323,Chief Executive Officer,http://www.sec.gov/Archives/edgar/data/1207221/000119312525188694/xslF345X05/ownership.xml,16.709999084472656,16.549999237060547,16.809999465942383,16.540000915527344,15.698499917984009,61.87459990238717,15.67699999809265,16.799999237060547,,,,,17.614999771118164,16.5,5.4159172418800905,-1.2567324955116748,,,,,16.829999923706055,15.710000038146973,16.829999923706055,15.119999885559082,,,0.3471424920218331,0.0209753781283853,0.000146,"['👑 CEO', '🟢 SMALL TRADE', '🌿 MID CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '📈 ABOVE SMA20', '🟡 NEUTRAL (RSI)', '💪 STRONG TREND', '🔁 CLUSTER BUY']",,,13,Ultra Conviction (12 - 14)
EBC,Rivers Robert Francis,2025-08-25,Buy,16.71,44642,745968,Executive Chair,http://www.sec.gov/Archives/edgar/data/1810546/000119312525188682/xslF345X05/ownership.xml,16.709999084472656,16.549999237060547,16.809999465942383,16.540000915527344,15.698499917984009,61.87459990238717,15.67699999809265,16.799999237060547,,,,,17.614999771118164,16.5,5.4159172418800905,-1.2567324955116748,,,,,16.829999923706055,15.710000038146973,16.829999923706055,15.119999885559082,,,0.3471424920218331,0.0209753781283853,0.000219,"['🕵️ Other', '🟢 SMALL TRADE', '🌿 MID CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '📈 ABOVE SMA20', '🟡 NEUTRAL (RSI)', '💪 STRONG TREND', '🔁 CLUSTER BUY']",,,10,High (8 - 11)
TPVG,Labe James,2025-08-25,Buy,6.48,80000,518248,Chief Executive Officer,http://www.sec.gov/Archives/edgar/data/1580345/000159498325000006/xslF345X05/wk-form4_1756252779.xml,6.460000038146973,6.449999809265137,6.559999942779541,6.429999828338623,,,,6.429999828338623,,,,,6.880000114440918,6.435999870300293,6.172841272236381,-0.6790143472177076,,,,,6.5,6.014999866485596,6.5,6.014999866485596,,,0.1939285823277064,0.0300664477616164,0.00203,"['👑 CEO', '💰 LARGE TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,11,High (8 - 11)
MDT,Jellison William R,2025-08-25,Buy,92.37,2500,230925,Director,http://www.sec.gov/Archives/edgar/data/1189883/000161310325000157/xslF345X05/wk-form4_1756156682.xml,92.73999786376952,92.04000091552734,93.0500030517578,91.91999816894533,,,,92.70999908447266,,,,,94.3499984741211,91.33000183105467,2.143551449735942,-1.1259046973533953,,,,,94.44000244140624,87.5,94.44000244140624,87.5,,,2.0050010681152304,0.0217840183417141,2e-06,"['📋 Director', '🌳 LARGE CAP', '🏥 Healthcare', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,4,Low Conviction (0 - 4)
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-25,Buy,908.19,1,908,10% Owner,http://www.sec.gov/Archives/edgar/data/1056823/000143774925027745/xslF345X05/rdgdoc.xml,914.2999877929688,900.6400146484375,915.0999755859376,900.0,,,,911.6300048828124,,,,,972.739990234375,888.8400268554688,7.107542500399139,-2.1306084789010344,,,,,919.9099731445312,870.8900146484375,926.3099975585938,845.5599975585938,,,32.36213466099333,0.0359323749052231,0.0,"['🔟 10% Owner', '🌳 LARGE CAP', '⚡ Energy', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,3,Low Conviction (0 - 4)
SHEN,"ECP Fiber Holdings GP, LLC",2025-08-22,Buy,13.09,4000,52360,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025551/xslF345X05/ownership.xml,12.75,13.18000030517578,13.300000190734863,12.75,,,,12.739999771118164,13.760000228881836,12.869999885559082,5.118412749288282,-1.6806731431697313,13.760000228881836,12.670000076293944,5.118412749288282,-3.2085555668911865,,,,,12.90999984741211,12.420000076293944,13.140000343322754,11.710000038146973,,,0.5157143729073658,0.0391285554602639,6.5e-05,"['🔟 10% Owner', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,8,High (8 - 11)
TPVG,Labe James,2025-08-22,Buy,6.44,42003,270415,Chief Executive Officer,http://www.sec.gov/Archives/edgar/data/1580345/000159498325000006/xslF345X05/wk-form4_1756252779.xml,6.369999885559082,6.429999828338623,6.5,6.349999904632568,,,,6.360000133514404,6.849999904632568,6.429999828338623,6.366458146468447,-0.1552821686549277,6.880000114440918,6.429999828338623,6.832299913678844,-0.1552821686549277,,,,,6.420000076293945,6.014999866485596,6.785999774932861,6.014999866485596,,,0.1949285779680524,0.0303154872740358,0.001059,"['👑 CEO', '💰 LARGE TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,11,High (8 - 11)
ENOV,Tandy Bradley J,2025-08-22,Buy,31.41,3200,100512,SVP and Chief Legal Officer,http://www.sec.gov/Archives/edgar/data/1358283/000135828325000004/xslF345X05/ownership.xml,29.940000534057617,31.440000534057617,31.75,29.84000015258789,,,,29.5,32.029998779296875,30.200000762939453,1.973889778086198,-3.852273916143098,32.7599983215332,30.0,4.29798892560714,-4.48901623686724,,,,,30.700000762939453,29.18000030517578,30.700000762939453,26.89999961853028,,,1.4342858450753349,0.04561977801246,6e-05,"['🕵️ Other', '🌱 SMALL CAP', '🏥 Healthcare', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,6,Medium (5 - 7)
PRGO,Willis Robert,2025-08-22,Buy,24.1,2976,71716,EVP & CHRO,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1585364/000158536425000132/xslF345X05/wk-form4_1755883651.xml,23.719999313354492,24.489999771118164,24.61000061035156,23.690000534057617,,,,23.43000030517578,24.489999771118164,23.36000061035156,1.6182563116936208,-3.0705368865080596,24.489999771118164,22.280000686645508,1.6182563116936208,-7.551864370765533,,,,,23.989999771118164,22.68000030517578,23.989999771118164,21.780000686645508,,,1.1428568703787667,0.0466662670910505,2.3e-05,"['🧍 EVP', '🌿 MID CAP', '🏥 Healthcare', '📉 BELOW CLOSE', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🔁 CLUSTER BUY']",,,9,High (8 - 11)
SHEN,"ECP ControlCo, LLC",2025-08-22,Buy,13.09,4000,52360,10% Owner,http://www.sec.gov/Archives/edgar/data/354963/000164117225025549/xslF345X05/ownership.xml,12.75,13.18000030517578,13.300000190734863,12.75,,,,12.739999771118164,13.760000228881836,12.869999885559082,5.118412749288282,-1.6806731431697313,13.760000228881836,12.670000076293944,5.118412749288282,-3.2085555668911865,,,,,12.90999984741211,12.420000076293944,13.140000343322754,11.710000038146973,,,0.5157143729073658,0.0391285554602639,6.5e-05,"['🔟 10% Owner', '🌱 SMALL CAP', '📞 Communication', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,8,High (8 - 11)
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-22,Buy,901.92,1,902,10% Owner,http://www.sec.gov/Archives/edgar/data/1056823/000143774925027635/xslF345X05/rdgdoc.xml,883.8900146484375,911.6300048828124,919.9099731445312,881.760009765625,,,,880.280029296875,938.8499755859376,888.8400268554688,4.094595483628,-1.4502365115011542,972.739990234375,888.8400268554688,7.852136579117332,-1.4502365115011542,,,,,912.6199951171876,870.8900146484375,961.0,845.5599975585938,,,33.13856724330359,0.0363508957206421,0.0,"['🔟 10% Owner', '🌳 LARGE CAP', '⚡ Energy', '📉 BELOW CLOSE', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,3,Low Conviction (0 - 4)
SWIM,DELLAQUILA FRANK J,2025-08-22,Buy,8.24,5000,41200,Director,http://www.sec.gov/Archives/edgar/data/1470848/000141588925022861/xslF345X05/form4-08252025_030858.xml,7.710000038146973,8.220000267028809,8.354999542236328,7.679999828338623,,,,7.679999828338623,8.460000038146973,7.929999828338623,2.669903375570054,-3.7621380055992377,8.460000038146973,7.679999828338623,2.669903375570054,-6.796118588123509,,,,,8.005000114440918,7.389999866485596,8.149999618530273,7.025000095367432,,,0.3715714045933315,0.0452033324236909,4.3e-05,"['📋 Director', '🌱 SMALL CAP', '🏗️ Industrial', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,4,Low Conviction (0 - 4)
SMRT,Pinczuk Ana G.,2025-08-22,Buy,1.48,67094,99111,Director,http://www.sec.gov/Archives/edgar/data/1689411/000168941125000004/xslF345X05/ownership.xml,1.4199999570846558,1.4800000190734863,1.4900000095367432,1.4049999713897705,,,,1.399999976158142,1.5499999523162842,1.4199999570846558,4.72972650785704,-4.054056953739474,1.5499999523162842,1.3700000047683716,4.72972650785704,-7.432432110245163,,,,,1.6299999952316284,1.3200000524520874,1.6299999952316284,1.100000023841858,,,0.1300714228834424,0.0878860954102352,0.000422,"['📋 Director', '🟢 SMALL TRADE', '🐣 MICRO CAP', '📡 Tech', '📉 DIP -5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🔁 CLUSTER BUY']",,,10,High (8 - 11)
TPVG,Srivastava Sajal,2025-08-22,Buy,6.44,42003,270415,President and CIO,http://www.sec.gov/Archives/edgar/data/1580345/000159498625000006/xslF345X05/wk-form4_1756252900.xml,6.369999885559082,6.429999828338623,6.5,6.349999904632568,,,,6.360000133514404,6.849999904632568,6.429999828338623,6.366458146468447,-0.1552821686549277,6.880000114440918,6.429999828338623,6.832299913678844,-0.1552821686549277,,,,,6.420000076293945,6.014999866485596,6.785999774932861,6.014999866485596,,,0.1949285779680524,0.0303154872740358,0.001059,"['📈 CIO', '💰 LARGE TRADE', '🐣 MICRO CAP', '🏦 Financial', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI', '🧩 MULTIPLE BUYS']",,,10,High (8 - 11)
TPL,HORIZON KINETICS ASSET MANAGEM,2025-08-21,Buy,888.65,2,1778,10% Owner,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925027563/xslF345X05/rdgdoc.xml,891.4099731445312,880.280029296875,896.260009765625,873.3200073242188,,,,894.77001953125,929.22998046875,881.760009765625,4.566475042902158,-0.7753322719152622,972.739990234375,881.760009765625,9.462666993121593,-0.7753322719152622,,,,,926.3099975585938,870.0,969.5,845.5599975585938,,,32.04214477539064,0.0363999451413027,0.0,"['🔟 10% Owner', '🌳 LARGE CAP', '⚡ Energy', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,3,Low Conviction (0 - 4)
CIVB,Weaks Nathan E,2025-08-21,Buy,19.85,500,9925,Subsidiary Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/944745/000095017025110625/xslF345X05/ownership.xml,19.969999313354492,19.88999938964844,20.040000915527344,19.760000228881836,,,,20.079999923706055,21.18000030517578,19.88999938964844,6.700253426578236,0.2015082601936505,21.260000228881836,19.88999938964844,7.103275712251055,0.2015082601936505,,,,,20.64999961853028,19.670000076293945,20.979999542236328,19.01000022888184,,,0.4850000653948103,0.0243841166554898,2.6e-05,"['📋 Director', '🌱 SMALL CAP', '🏦 Financial', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,6,Medium (5 - 7)
UAA,Sweeney Robert John,2025-08-21,Buy,4.88,200000,976400,Director,http://www.sec.gov/Archives/edgar/data/1336917/000133691725000149/xslF345X05/wk-form4_1755812814.xml,5.079999923706055,5.050000190734863,5.099999904632568,4.940000057220459,,,,5.130000114440918,5.190000057220459,4.949999809265137,6.352460188943835,1.4344223210069025,5.309999942779541,4.949999809265137,8.811474237285678,1.4344223210069025,,,,,5.380000114440918,4.849999904632568,6.860000133514404,4.849999904632568,,,0.3392857483455113,0.0671852941645412,0.000447,"['📋 Director', '🟢 SMALL TRADE', '🌿 MID CAP', '🛍️ Consumer Cyclical', '📉 BELOW CLOSE', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,4,Low Conviction (0 - 4)
UA,Sweeney Robert John,2025-08-21,Buy,4.88,200000,976400,Director,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1336917/000133691725000149/xslF345X05/wk-form4_1755812814.xml,5.0,4.949999809265137,5.010000228881836,4.849999904632568,,,,5.03000020980835,5.130000114440918,4.889999866485596,5.122953164772912,0.2049152968359797,5.130000114440918,4.860000133514404,5.122953164772912,-0.4098333296228605,,,,,5.409999847412109,4.699999809265137,6.489999771118164,4.699999809265137,,,0.338571412222726,0.0683982677310424,0.000447,"['📋 Director', '🟢 SMALL TRADE', '🌿 MID CAP', '🛍️ Consumer Cyclical', '📉 BELOW CLOSE', '🚀 SPIKE +5% [7d]', '🚀 SPIKE +5% [14d]', '⚠️ INSUFFICIENT DATA FOR MA/RSI']",,,4,Low Conviction (0 - 4)
