ticker,insider_name,relationship,transaction_date,transaction_type,price,shares,value,shares_total,sec_form4
ASAN,Moskovitz Dustin A.,Director,2025-08-11,Buy,12.93,225000,"2,909,632","56,429,904",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1477720/000147772025000184/xslF345X05/wk-form4_1755030938.xml
ASAN,Moskovitz Dustin A.,Director,2025-08-08,Buy,13.76,225000,"3,095,662","56,204,904",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1477720/000147772025000184/xslF345X05/wk-form4_1755030938.xml
OVBC,Michael Seth Isaac,Director,2025-08-11,Buy,34.9,86,"3,000",526,https://finviz.com/http://www.sec.gov/Archives/edgar/data/894671/000112760225020359/xslF345X05/form4.xml
OVLY,Haidlen Erich A,Director,2025-08-08,Buy,27.24,71,"1,934","22,614",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1431567/000143774925026224/xslF345X05/rdgdoc.xml
LFST,Burdick Kenneth A,Director,2025-08-11,Buy,4.53,20000,"90,545","3,436,571",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1498992/000095017025107382/xslF345X05/ownership.xml
LFST,Burdick Kenneth A,Director,2025-08-08,Buy,4.3,46511,"199,997","46,511",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1498992/000095017025107382/xslF345X05/ownership.xml
LFST,Burdick Kenneth A,Director,2025-08-08,Buy,4.36,47670,"207,751","3,416,571",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1498992/000095017025107382/xslF345X05/ownership.xml
PENN,HANDLER DAVID A,Director,2025-08-08,Buy,16.96,20000,"339,300","342,941",https://finviz.com/http://www.sec.gov/Archives/edgar/data/921738/000095017025107389/xslF345X05/ownership.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-08-11,Buy,11.88,30000,"356,460","3,251,550",https://finviz.com/http://www.sec.gov/Archives/edgar/data/354963/000164117225023208/xslF345X05/ownership.xml
SHEN,"ECP ControlCo, LLC",10% Owner,2025-08-08,Buy,12.52,30000,"375,510","3,221,550",https://finviz.com/http://www.sec.gov/Archives/edgar/data/354963/000164117225023208/xslF345X05/ownership.xml
RCEL,O'Toole David D,CFO,2025-08-12,Buy,4.81,2000,"9,620","29,657",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1491140/000095017025107387/xslF345X05/ownership.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-08-11,Buy,11.88,30000,"356,460","3,251,550",https://finviz.com/http://www.sec.gov/Archives/edgar/data/354963/000164117225023207/xslF345X05/ownership.xml
SHEN,"ECP Fiber Holdings GP, LLC",10% Owner,2025-08-08,Buy,12.52,30000,"375,510","3,221,550",https://finviz.com/http://www.sec.gov/Archives/edgar/data/354963/000164117225023207/xslF345X05/ownership.xml
STRC,WINIARSKI GREGG,Director,2025-08-08,Buy,97.65,10000,"976,520","10,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1050446/000095017025107378/xslF345X05/ownership.xml
MSTR,WINIARSKI GREGG,Director,2025-08-08,Buy,97.65,10000,"976,520","10,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1050446/000095017025107378/xslF345X05/ownership.xml
PLX,Schwartz Aharon,Director,2025-06-10,Buy,1.6,129000,"205,884","303,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1006281/000141588925021494/xslF345X05/form4-08122025_040801.xml
AVBC,Jensen Barry H,EVP and Chief Admin Officer,2025-08-11,Buy,14.53,2000,"29,060","12,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1471290/000143774925026220/xslF345X05/rdgdoc.xml
OVBC,BARNITZ ANNA P,Director,2025-08-11,Buy,34.9,43,"1,500","8,673",https://finviz.com/http://www.sec.gov/Archives/edgar/data/894671/000112760225020357/xslF345X05/form4.xml
LLY,Ricks David A,"President, Chair, and CEO",2025-08-12,Buy,644.77,1632,"1,052,263","546,601",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000216/xslF345X05/wk-form4_1755030182.xml
LLY,Skovronsky Daniel,"EVP, CSO & Pres. LRL & LLY Imm",2025-08-12,Buy,634.4,1000,"634,405","137,660",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000214/xslF345X05/wk-form4_1755030049.xml
MASI,Jellison William R,Director,2025-08-11,Buy,145.98,3000,"437,940","4,790",https://finviz.com/http://www.sec.gov/Archives/edgar/data/937556/000093755625000123/xslF345X05/wk-form4_1755030008.xml
CTEV,Dalton Travis,"Pres., CEO & Executive Chair",2025-08-11,Buy,58.3,3982,"232,158","4,282",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1793229/000179322925000142/xslF345X05/wk-form4_1755029947.xml
CTEV,Dalton Travis,"Pres., CEO & Executive Chair",2025-08-08,Buy,54.21,300,"16,262",300,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1793229/000179322925000142/xslF345X05/wk-form4_1755029947.xml
LLY,Sulzberger Gabrielle,Director,2025-08-12,Buy,641.18,117,"75,018","2,703",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000212/xslF345X05/wk-form4_1755029946.xml
LLY,Fyrwald J Erik,Director,2025-08-12,Buy,642.33,1565,"1,005,242","74,578",https://finviz.com/http://www.sec.gov/Archives/edgar/data/59478/000005947825000210/xslF345X05/wk-form4_1755029865.xml
BOTJ,SYREK MICHAEL A,President - Bank of the James,2025-08-11,Buy,13.97,250,"3,493","13,600",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1275101/000143774925026210/xslF345X05/rdgdoc.xml
RDW,Futch Aaron Michael,"EVP, GC and Secretary",2025-08-11,Buy,9.1,3200,"29,120","66,195",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1819810/000181981025000217/xslF345X05/wk-form4_1755029783.xml
KRO,Hanley Bryan A.,Senior VP and Treasurer,2025-08-11,Buy,4.9,2500,"12,250","6,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1257640/000171511125000004/xslF345X05/form4-08122025_080805.xml
AKAM,LEIGHTON F THOMSON,Chief Executive Officer,2025-08-11,Buy,72.26,50000,"3,613,047","2,430,291",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1086222/000108622225000228/xslF345X05/wk-form4_1755029750.xml
ETN,Johnson Gerald,Director,2025-08-11,Buy,361.0,100,"36,100",100,https://finviz.com/http://www.sec.gov/Archives/edgar/data/1551182/000110465925076843/xslF345X05/tm2523267-1_4seq1.xml
KRO,Reichert Bart W,"Vice President, Internal Audit",2025-08-11,Buy,4.96,20000,"99,200","20,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1257640/000189099625000004/xslF345X05/form4-08122025_080855.xml
AKAM,HESSE DANIEL,Director,2025-08-11,Buy,72.3,3000,"216,897","21,387",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1086222/000108622225000226/xslF345X05/wk-form4_1755029548.xml
WWW,Price DeMonty,Director,2025-08-08,Buy,27.19,15000,"407,850","50,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/110471/000011047125000130/xslF345X05/wk-form4_1755029255.xml
NMFC,Ogens David,Director,2025-08-11,Buy,10.24,8000,"81,908","16,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1496099/000110465925076824/xslF345X05/tm2523295-1_4seq1.xml
NMFC,Ogens David,Director,2025-08-11,Buy,10.23,18000,"184,140","216,189",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1496099/000110465925076824/xslF345X05/tm2523295-1_4seq1.xml
AZTA,Lin Lawrence Y.,"EVP, CFO and Treasurer",2025-08-11,Buy,27.96,2500,"69,900","46,013",https://finviz.com/http://www.sec.gov/Archives/edgar/data/933974/000095017025107291/xslF345X05/ownership.xml
LAW,Friedrichsen Eric,Chief Executive Officer,2025-08-11,Buy,4.51,10000,"45,100","1,147,067",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1625641/000162564125000122/xslF345X05/wk-form4_1755029077.xml
COLM,Bragdon Peter J,"EVP, CAO, Gen. Counsel",2025-08-11,Buy,49.87,300,"14,961","24,986",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1050797/000105079725000137/xslF345X05/wk-form4_1755029041.xml
SMRT,Bohjalian Thomas N,Director,2025-08-12,Buy,1.37,25000,"34,250","175,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1354287/000135428725000003/xslF345X05/ownership.xml
SMRT,Bohjalian Thomas N,Director,2025-08-11,Buy,1.26,150000,"189,000","150,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1354287/000135428725000003/xslF345X05/ownership.xml
GRNT,Everard Michele J,Director,2025-08-12,Buy,5.33,1000,"5,330","50,117",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1928446/000162828025039870/xslF345X05/wk-form4_1755028809.xml
GRNT,Miller Matthew Reade,Director,2025-08-12,Buy,5.36,18700,"100,232","1,284,064",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1928446/000162828025039863/xslF345X05/wk-form4_1755028204.xml
NRGV,Ertel Thomas R,Director,2025-08-11,Buy,1.44,13300,"19,151","188,006",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1725272/000182853625000111/xslF345X05/wk-form4_1755027328.xml
AMRZ,Poletti Samuel Jonas,Chief Strategy & M&A Officer,2025-08-08,Buy,46.22,1280,"59,162","3,389",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000009/xslF345X05/primary_doc.xml
CMT,Panda Alex Joseph,"EVP, Treasurer, Secretary, CFO",2025-08-11,Buy,17.05,200,"3,411","29,596",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1026655/000102665525000073/xslF345X05/wk-form4_1755026269.xml
AMRZ,Gross Mario,Chief Supply Chain Officer,2025-08-11,Buy,47.75,2600,"124,150","20,232",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000008/xslF345X05/primary_doc.xml
AMRZ,Gross Mario,Chief Supply Chain Officer,2025-08-08,Buy,46.78,5000,"233,900","17,632",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000008/xslF345X05/primary_doc.xml
AVBC,Cozzone Robert D,President & CEO,2025-08-11,Buy,14.66,3410,"49,985","3,510",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1586267/000143774925026161/xslF345X05/rdgdoc.xml
AMRZ,Brouwer Roald,Chief Technology Officer,2025-08-12,Buy,46.84,1000,"46,840","3,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000007/xslF345X05/primary_doc.xml
AMRZ,Brouwer Roald,Chief Technology Officer,2025-08-11,Buy,48.08,1000,"48,078","2,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000007/xslF345X05/primary_doc.xml
AMRZ,Brouwer Roald,Chief Technology Officer,2025-08-08,Buy,46.25,1000,"46,250","1,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/2035989/000203598925000007/xslF345X05/primary_doc.xml
NBBK,Darcey William,Director,2025-08-11,Buy,17.3,5000,"86,499","80,237",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1979330/000143774925026142/xslF345X05/rdgdoc.xml
PKBK,PANTILIONE VITO S,President & CEO,2025-07-31,Buy,20.89,600,"12,534","16,142",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1315399/000143774925026134/xslF345X05/rdgdoc.xml
PKBK,PANTILIONE VITO S,President & CEO,2025-07-31,Buy,20.89,500,"10,445","227,760",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1315399/000143774925026134/xslF345X05/rdgdoc.xml
RGEN,Madaus Martin D,Director,2025-08-08,Buy,112.13,1800,"201,830","1,800",https://finviz.com/http://www.sec.gov/Archives/edgar/data/730272/000095017025107084/xslF345X05/ownership.xml
CHD,Dierker Richard A,President and CEO,2025-08-12,Buy,91.57,5470,"500,888","27,212",https://finviz.com/http://www.sec.gov/Archives/edgar/data/313927/000112760225020332/xslF345X05/form4.xml
TPL,HORIZON KINETICS ASSET MANAGEM,10% Owner,2025-08-11,Buy,876.27,1,876,"1,163,972",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1056823/000143774925026094/xslF345X05/rdgdoc.xml
RVP,SHAW THOMAS J,PRESIDENT AND CEO,2025-08-11,Buy,0.81,2100,"1,705","15,580,854",https://finviz.com/http://www.sec.gov/Archives/edgar/data/946563/000141588925021471/xslF345X05/form4-08122025_030808.xml
ASA,"Saba Capital Management, L.P.",10% Owner,2025-08-11,Buy,35.0,327900,"11,476,500","3,686,546",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1230869/000151028125000415/xslF345X05/primary_doc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-11,Buy,2.57,774,"1,989","319,326",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925026061/xslF345X05/rdgdoc.xml
RCG,STAHL MURRAY,President/Co-Portfolio Manager,2025-08-11,Buy,2.57,356,915,"101,750",https://finviz.com/http://www.sec.gov/Archives/edgar/data/919567/000143774925026061/xslF345X05/rdgdoc.xml
SHEN,FRENCH CHRISTOPHER E,President & CEO,2025-08-11,Buy,11.83,16800,"198,677","410,517",https://finviz.com/http://www.sec.gov/Archives/edgar/data/354963/000035496325000227/xslF345X05/form4.xml
MNR,McMullen William Wallace,Director,2025-08-11,Buy,14.39,3085,"44,393","74,816,024",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1730172/000121390025074636/xslF345X05/ownership.xml
GMGI,Christensen Richard,CFO,2025-08-11,Buy,1.39,30000,"41,700","40,000",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1437925/000147793225005692/xslF345X05/form4.xml
ITRM,Dunne Michael W.,Director,2025-08-08,Buy,0.72,15000,"10,854","235,001",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1553593/000095017025106908/xslF345X05/ownership.xml
ECOR,Goldberger Daniel S,Chief Executive Officer,2025-08-11,Buy,4.23,1000,"4,230","291,565",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1382042/000164117225023084/xslF345X05/ownership.xml
LNW,Korsanos Antonia,Director,2025-08-10,Buy,80.05,8065,"645,603","22,815",https://finviz.com/http://www.sec.gov/Archives/edgar/data/750004/000095015725000655/xslF345X05/form4.xml
FTRE,NEUPERT PETER M,Director,2025-08-11,Buy,6.26,32500,"203,450","98,132",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1237566/000112760225020326/xslF345X05/form4.xml
FTRE,NEUPERT PETER M,Director,2025-08-08,Buy,6.79,30000,"203,700","65,632",https://finviz.com/http://www.sec.gov/Archives/edgar/data/1237566/000112760225020326/xslF345X05/form4.xml
BCDA,Altman Peter,President and CEO,2025-08-11,Buy,1.76,1700,"2,989","167,562",https://finviz.com/http://www.sec.gov/Archives/edgar/data/925741/000143774925026009/xslF345X05/rdgdoc.xml
